,share,sector,year,,,,,,,,,,,,
533,0.013708,transport,2050,,,,,,,,,,,,
534,0.016069329,transport,2050,,,,,,,,,,,,
535,0.01863466,transport,2050,,,,,,,,,,,,
536,0.016179629,transport,2050,,,,,,,,,,,,
537,0.014743191,transport,2050,,,,,,,,,,,,
538,0.01655528,transport,2050,,,,,,,,,,,,
539,0.000562952,transport,2050,,,,,,,,,,,,
540,0.000659925,transport,2050,,,,,,,,,,,,
541,0.000765277,transport,2050,,,,,,,,,,,,
542,0.000664455,transport,2050,,,,,,,,,,,,
543,0.000605464,transport,2050,,,,,,,,,,,,
544,0.000679882,transport,2050,,,,,,,,,,,,
545,0.012578943,transport,2050,,,,,,,,,,,,
546,0.014190018,transport,2050,,,,,,,,,,,,
547,0.016045953,transport,2050,,,,,,,,,,,,
548,0.014784946,transport,2050,,,,,,,,,,,,
549,0.013474304,transport,2050,,,,,,,,,,,,
550,0.014232091,transport,2050,,,,,,,,,,,,
551,0.044527206,transport,2050,,,,,,,,,,,,
552,0.050230122,transport,2050,,,,,,,,,,,,
553,0.056799797,transport,2050,,,,,,,,,,,,
554,0.052336059,transport,2050,,,,,,,,,,,,
555,0.04769662,transport,2050,,,,,,,,,,,,
556,0.050379053,transport,2050,,,,,,,,,,,,
557,0.000374079,transport,2050,,,,,,,,,,,,
558,0.00042199,transport,2050,,,,,,,,,,,,
559,0.000477183,transport,2050,,,,,,,,,,,,
560,0.000439683,transport,2050,,,,,,,,,,,,
561,0.000400706,transport,2050,,,,,,,,,,,,
562,0.000423242,transport,2050,,,,,,,,,,,,
563,0.013116587,transport,2050,,,,,,,,,,,,
564,0.014796521,transport,2050,,,,,,,,,,,,
565,0.016731781,transport,2050,,,,,,,,,,,,
566,0.015416877,transport,2050,,,,,,,,,,,,
567,0.014050216,transport,2050,,,,,,,,,,,,
568,0.014840393,transport,2050,,,,,,,,,,,,
569,0.000504219,transport,2050,,,,,,,,,,,,
570,0.000568798,transport,2050,,,,,,,,,,,,
571,0.000643191,transport,2050,,,,,,,,,,,,
572,0.000592645,transport,2050,,,,,,,,,,,,
573,0.000540109,transport,2050,,,,,,,,,,,,
574,0.000570484,transport,2050,,,,,,,,,,,,
575,0.012223703,transport,2050,,,,,,,,,,,,
576,0.014201151,transport,2050,,,,,,,,,,,,
577,0.016489459,transport,2050,,,,,,,,,,,,
578,0.015211609,transport,2050,,,,,,,,,,,,
579,0.013169106,transport,2050,,,,,,,,,,,,
580,0.013999868,transport,2050,,,,,,,,,,,,
581,0.04130609,transport,2050,,,,,,,,,,,,
582,0.047988242,transport,2050,,,,,,,,,,,,
583,0.055720845,transport,2050,,,,,,,,,,,,
584,0.05140276,transport,2050,,,,,,,,,,,,
585,0.044500776,transport,2050,,,,,,,,,,,,
586,0.047308069,transport,2050,,,,,,,,,,,,
587,0.000345231,transport,2050,,,,,,,,,,,,
588,0.00040108,transport,2050,,,,,,,,,,,,
589,0.000465708,transport,2050,,,,,,,,,,,,
590,0.000429618,transport,2050,,,,,,,,,,,,
591,0.000371932,transport,2050,,,,,,,,,,,,
592,0.000395395,transport,2050,,,,,,,,,,,,
593,0.012078702,transport,2050,,,,,,,,,,,,
594,0.014032693,transport,2050,,,,,,,,,,,,
595,0.016293856,transport,2050,,,,,,,,,,,,
596,0.015031165,transport,2050,,,,,,,,,,,,
597,0.013012891,transport,2050,,,,,,,,,,,,
598,0.013833797,transport,2050,,,,,,,,,,,,
599,0.000465304,transport,2050,,,,,,,,,,,,
600,0.000540577,transport,2050,,,,,,,,,,,,
601,0.000627684,transport,2050,,,,,,,,,,,,
602,0.000579041,transport,2050,,,,,,,,,,,,
603,0.000501292,transport,2050,,,,,,,,,,,,
604,0.000532915,transport,2050,,,,,,,,,,,,
605,0.026183158,transport,2050,,,,,,,,,,,,
606,0.036655369,transport,2050,,,,,,,,,,,,
607,0.026939765,transport,2050,,,,,,,,,,,,
608,0.03293626,transport,2050,,,,,,,,,,,,
609,0.036335593,transport,2050,,,,,,,,,,,,
610,0.050868369,transport,2050,,,,,,,,,,,,
611,0.037385571,transport,2050,,,,,,,,,,,,
612,0.045707189,transport,2050,,,,,,,,,,,,
613,0.011261868,transport,2050,,,,,,,,,,,,
614,0.015766162,transport,2050,,,,,,,,,,,,
615,0.011587298,transport,2050,,,,,,,,,,,,
616,0.014166504,transport,2050,,,,,,,,,,,,
617,0.000398135,transport,2050,,,,,,,,,,,,
618,0.000557372,transport,2050,,,,,,,,,,,,
619,0.000409639,transport,2050,,,,,,,,,,,,
620,0.000500821,transport,2050,,,,,,,,,,,,
621,0.019909992,transport,2050,,,,,,,,,,,,
622,0.025250163,transport,2050,,,,,,,,,,,,
623,0.020872647,transport,2050,,,,,,,,,,,,
624,0.022208402,transport,2050,,,,,,,,,,,,
625,0.042358101,transport,2050,,,,,,,,,,,,
626,0.053719204,transport,2050,,,,,,,,,,,,
627,0.044406129,transport,2050,,,,,,,,,,,,
628,0.04724792,transport,2050,,,,,,,,,,,,
629,0.000217453,transport,2050,,,,,,,,,,,,
630,0.000275777,transport,2050,,,,,,,,,,,,
631,0.000227967,transport,2050,,,,,,,,,,,,
632,0.000242556,transport,2050,,,,,,,,,,,,
633,0.000623157,transport,2050,,,,,,,,,,,,
634,0.000790297,transport,2050,,,,,,,,,,,,
635,0.000653287,transport,2050,,,,,,,,,,,,
636,0.000695094,transport,2050,,,,,,,,,,,,
637,0.017492128,transport,2050,,,,,,,,,,,,
638,0.020310078,transport,2050,,,,,,,,,,,,
639,0.016872275,transport,2050,,,,,,,,,,,,
640,0.017644405,transport,2050,,,,,,,,,,,,
641,0.03903489,transport,2050,,,,,,,,,,,,
642,0.045323339,transport,2050,,,,,,,,,,,,
643,0.037651645,transport,2050,,,,,,,,,,,,
644,0.039374705,transport,2050,,,,,,,,,,,,
645,0,transport,2050,,,,,,,,,,,,
646,0,transport,2050,,,,,,,,,,,,
647,0,transport,2050,,,,,,,,,,,,
648,0,transport,2050,,,,,,,,,,,,
649,0.000592331,transport,2050,,,,,,,,,,,,
650,0.000687755,transport,2050,,,,,,,,,,,,
651,0.000571341,transport,2050,,,,,,,,,,,,
652,0.000597488,transport,2050,,,,,,,,,,,,
653,0.015658602,transport,2050,,,,,,,,,,,,
654,0.018134487,transport,2050,,,,,,,,,,,,
655,0.019262825,transport,2050,,,,,,,,,,,,
656,0.015504314,transport,2050,,,,,,,,,,,,
657,0.016050058,transport,2050,,,,,,,,,,,,
658,0.041547869,transport,2050,,,,,,,,,,,,
659,0.048117275,transport,2050,,,,,,,,,,,,
660,0.051111159,transport,2050,,,,,,,,,,,,
661,0.041138486,transport,2050,,,,,,,,,,,,
662,0.042586542,transport,2050,,,,,,,,,,,,
663,0,transport,2050,,,,,,,,,,,,
664,0,transport,2050,,,,,,,,,,,,
665,0,transport,2050,,,,,,,,,,,,
666,0,transport,2050,,,,,,,,,,,,
667,0,transport,2050,,,,,,,,,,,,
668,0.000523323,transport,2050,,,,,,,,,,,,
669,0.00060607,transport,2050,,,,,,,,,,,,
670,0.00064378,transport,2050,,,,,,,,,,,,
671,0.000518167,transport,2050,,,,,,,,,,,,
672,0.000536406,transport,2050,,,,,,,,,,,,
673,0.013571483,transport,2050,,,,,,,,,,,,
674,0.01453791,transport,2050,,,,,,,,,,,,
675,0.02242406,transport,2050,,,,,,,,,,,,
676,0.016265357,transport,2050,,,,,,,,,,,,
677,0.052766841,transport,2050,,,,,,,,,,,,
678,0.056524374,transport,2050,,,,,,,,,,,,
679,0.087186253,transport,2050,,,,,,,,,,,,
680,0.063240802,transport,2050,,,,,,,,,,,,
681,0.000214129,transport,2050,,,,,,,,,,,,
682,0.000229377,transport,2050,,,,,,,,,,,,
683,0.000353803,transport,2050,,,,,,,,,,,,
684,0.000256632,transport,2050,,,,,,,,,,,,
685,0.01180672,transport,2050,,,,,,,,,,,,
686,0.013038292,transport,2050,,,,,,,,,,,,
687,0.016327974,transport,2050,,,,,,,,,,,,
688,0.013305464,transport,2050,,,,,,,,,,,,
689,0.045658707,transport,2050,,,,,,,,,,,,
690,0.050421416,transport,2050,,,,,,,,,,,,
691,0.063143204,transport,2050,,,,,,,,,,,,
692,0.051454618,transport,2050,,,,,,,,,,,,
693,0.0002086,transport,2050,,,,,,,,,,,,
694,0.000230359,transport,2050,,,,,,,,,,,,
695,0.00028848,transport,2050,,,,,,,,,,,,
696,0.000235079,transport,2050,,,,,,,,,,,,
697,0.010555547,transport,2050,,,,,,,,,,,,
698,0.011949839,transport,2050,,,,,,,,,,,,
699,0.01367286,transport,2050,,,,,,,,,,,,
700,0.011287227,transport,2050,,,,,,,,,,,,
701,0.037497042,transport,2050,,,,,,,,,,,,
702,0.042450058,transport,2050,,,,,,,,,,,,
703,0.048570838,transport,2050,,,,,,,,,,,,
704,0.040096228,transport,2050,,,,,,,,,,,,
705,0.000557164,transport,2050,,,,,,,,,,,,
706,0.000630761,transport,2050,,,,,,,,,,,,
707,0.000721709,transport,2050,,,,,,,,,,,,
708,0.000595785,transport,2050,,,,,,,,,,,,
709,0.0106292,transport,2050,,,,,,,,,,,,
710,0.010989487,transport,2050,,,,,,,,,,,,
711,0.012987836,transport,2050,,,,,,,,,,,,
712,0.010946473,transport,2050,,,,,,,,,,,,
713,0.036374422,transport,2050,,,,,,,,,,,,
714,0.037607366,transport,2050,,,,,,,,,,,,
715,0.044445962,transport,2050,,,,,,,,,,,,
716,0.037460167,transport,2050,,,,,,,,,,,,
717,0.000543528,transport,2050,,,,,,,,,,,,
718,0.000561951,transport,2050,,,,,,,,,,,,
719,0.000664138,transport,2050,,,,,,,,,,,,
720,0.000559752,transport,2050,,,,,,,,,,,,
721,0.033948548,transport,2050,,,,,,,,,,,,
722,0.03408415,transport,2050,,,,,,,,,,,,
723,0.034611713,transport,2050,,,,,,,,,,,,
724,0.058085902,transport,2050,,,,,,,,,,,,
725,0.058317917,transport,2050,,,,,,,,,,,,
726,0.059220576,transport,2050,,,,,,,,,,,,
727,0.017224527,transport,2050,,,,,,,,,,,,
728,0.019371719,transport,2050,,,,,,,,,,,,
729,0.025231103,transport,2050,,,,,,,,,,,,
730,0.018915675,transport,2050,,,,,,,,,,,,
731,0.02566677,transport,2050,,,,,,,,,,,,
732,0.021200102,transport,2050,,,,,,,,,,,,
733,0.023842886,transport,2050,,,,,,,,,,,,
734,0.031054667,transport,2050,,,,,,,,,,,,
735,0.023281582,transport,2050,,,,,,,,,,,,
736,0.03159089,transport,2050,,,,,,,,,,,,
737,0.016310112,transport,2050,,,,,,,,,,,,
738,0.018343315,transport,2050,,,,,,,,,,,,
739,0.023891636,transport,2050,,,,,,,,,,,,
740,0.017911481,transport,2050,,,,,,,,,,,,
741,0.024304174,transport,2050,,,,,,,,,,,,
742,0.011213582,transport,2050,,,,,,,,,,,,
743,0.012611456,transport,2050,,,,,,,,,,,,
744,0.016426057,transport,2050,,,,,,,,,,,,
745,0.012314561,transport,2050,,,,,,,,,,,,
746,0.016709686,transport,2050,,,,,,,,,,,,
747,0.014693851,transport,2050,,,,,,,,,,,,
748,0.016695604,transport,2050,,,,,,,,,,,,
749,0.019958178,transport,2050,,,,,,,,,,,,
750,0.01602716,transport,2050,,,,,,,,,,,,
751,0.020203253,transport,2050,,,,,,,,,,,,
752,0.022088434,transport,2050,,,,,,,,,,,,
753,0.025097555,transport,2050,,,,,,,,,,,,
754,0.030001997,transport,2050,,,,,,,,,,,,
755,0.02409272,transport,2050,,,,,,,,,,,,
756,0.030370405,transport,2050,,,,,,,,,,,,
757,0.011246516,transport,2050,,,,,,,,,,,,
758,0.012778636,transport,2050,,,,,,,,,,,,
759,0.015275775,transport,2050,,,,,,,,,,,,
760,0.012267016,transport,2050,,,,,,,,,,,,
761,0.015463353,transport,2050,,,,,,,,,,,,
762,0.012335847,transport,2050,,,,,,,,,,,,
763,0.014016368,transport,2050,,,,,,,,,,,,
764,0.016755378,transport,2050,,,,,,,,,,,,
765,0.013455192,transport,2050,,,,,,,,,,,,
766,0.016961125,transport,2050,,,,,,,,,,,,
767,0.013618557,transport,2050,,,,,,,,,,,,
768,0.014844634,transport,2050,,,,,,,,,,,,
769,0.016570306,transport,2050,,,,,,,,,,,,
770,0.013900262,transport,2050,,,,,,,,,,,,
771,0.016574597,transport,2050,,,,,,,,,,,,
772,0.028374747,transport,2050,,,,,,,,,,,,
773,0.030929323,transport,2050,,,,,,,,,,,,
774,0.034524821,transport,2050,,,,,,,,,,,,
775,0.028961689,transport,2050,,,,,,,,,,,,
776,0.034533761,transport,2050,,,,,,,,,,,,
777,0.005034584,transport,2050,,,,,,,,,,,,
778,0.005487847,transport,2050,,,,,,,,,,,,
779,0.006125803,transport,2050,,,,,,,,,,,,
780,0.005138726,transport,2050,,,,,,,,,,,,
781,0.006127389,transport,2050,,,,,,,,,,,,
782,0.001687313,transport,2050,,,,,,,,,,,,
783,0.001839221,transport,2050,,,,,,,,,,,,
784,0.002053029,transport,2050,,,,,,,,,,,,
785,0.001722215,transport,2050,,,,,,,,,,,,
786,0.00205356,transport,2050,,,,,,,,,,,,
787,0.012269138,transport,2050,,,,,,,,,,,,
788,0.013532095,transport,2050,,,,,,,,,,,,
789,0.01481489,transport,2050,,,,,,,,,,,,
790,0.012399412,transport,2050,,,,,,,,,,,,
791,0.013814941,transport,2050,,,,,,,,,,,,
792,0.025283612,transport,2050,,,,,,,,,,,,
793,0.02788625,transport,2050,,,,,,,,,,,,
794,0.030529768,transport,2050,,,,,,,,,,,,
795,0.025552076,transport,2050,,,,,,,,,,,,
796,0.028469125,transport,2050,,,,,,,,,,,,
797,0.005061736,transport,2050,,,,,,,,,,,,
798,0.00558278,transport,2050,,,,,,,,,,,,
799,0.006112007,transport,2050,,,,,,,,,,,,
800,0.005115482,transport,2050,,,,,,,,,,,,
801,0.00569947,transport,2050,,,,,,,,,,,,
802,0.001674821,transport,2050,,,,,,,,,,,,
803,0.001847223,transport,2050,,,,,,,,,,,,
804,0.002022333,transport,2050,,,,,,,,,,,,
805,0.001692604,transport,2050,,,,,,,,,,,,
806,0.001885833,transport,2050,,,,,,,,,,,,
807,0.035195454,transport,2050,,,,,,,,,,,,
808,0.051024428,transport,2050,,,,,,,,,,,,
809,0.047683072,transport,2050,,,,,,,,,,,,
810,0.041071952,transport,2050,,,,,,,,,,,,
811,0.030332109,transport,2050,,,,,,,,,,,,
812,0.043973819,transport,2050,,,,,,,,,,,,
813,0.041094176,transport,2050,,,,,,,,,,,,
814,0.035396587,transport,2050,,,,,,,,,,,,
815,0,transport,2050,,,,,,,,,,,,
816,0,transport,2050,,,,,,,,,,,,
817,0,transport,2050,,,,,,,,,,,,
818,0,transport,2050,,,,,,,,,,,,
819,0.007785924,transport,2050,,,,,,,,,,,,
820,0.011287603,transport,2050,,,,,,,,,,,,
821,0.01054843,transport,2050,,,,,,,,,,,,
822,0.00908592,transport,2050,,,,,,,,,,,,
823,0.046715267,transport,2050,,,,,,,,,,,,
824,0.07289295,transport,2050,,,,,,,,,,,,
825,0.063487555,transport,2050,,,,,,,,,,,,
826,0.054729081,transport,2050,,,,,,,,,,,,
827,0.04045321,transport,2050,,,,,,,,,,,,
828,0.063121845,transport,2050,,,,,,,,,,,,
829,0.054977217,transport,2050,,,,,,,,,,,,
830,0.047392794,transport,2050,,,,,,,,,,,,
831,0,transport,2050,,,,,,,,,,,,
832,0,transport,2050,,,,,,,,,,,,
833,0,transport,2050,,,,,,,,,,,,
834,0,transport,2050,,,,,,,,,,,,
835,0.011541387,transport,2050,,,,,,,,,,,,
836,0.018008796,transport,2050,,,,,,,,,,,,
837,0.015685117,transport,2050,,,,,,,,,,,,
838,0.013521265,transport,2050,,,,,,,,,,,,
839,0.052781025,transport,2050,,,,,,,,,,,,
840,0.079571029,transport,2050,,,,,,,,,,,,
841,0.071525872,transport,2050,,,,,,,,,,,,
842,0.061110097,transport,2050,,,,,,,,,,,,
843,0.042086739,transport,2050,,,,,,,,,,,,
844,0.063448656,transport,2050,,,,,,,,,,,,
845,0.057033577,transport,2050,,,,,,,,,,,,
846,0.048728206,transport,2050,,,,,,,,,,,,
847,0,transport,2050,,,,,,,,,,,,
848,0,transport,2050,,,,,,,,,,,,
849,0,transport,2050,,,,,,,,,,,,
850,0,transport,2050,,,,,,,,,,,,
851,0.021405483,transport,2050,,,,,,,,,,,,
852,0.03227024,transport,2050,,,,,,,,,,,,
853,0.029007505,transport,2050,,,,,,,,,,,,
854,0.02478336,transport,2050,,,,,,,,,,,,
855,0.054699711,transport,2050,,,,,,,,,,,,
856,0.094130478,transport,2050,,,,,,,,,,,,
857,0.079013664,transport,2050,,,,,,,,,,,,
858,0.06668056,transport,2050,,,,,,,,,,,,
859,0.042360764,transport,2050,,,,,,,,,,,,
860,0.072896892,transport,2050,,,,,,,,,,,,
861,0.06119007,transport,2050,,,,,,,,,,,,
862,0.051639019,transport,2050,,,,,,,,,,,,
863,0,transport,2050,,,,,,,,,,,,
864,0,transport,2050,,,,,,,,,,,,
865,0,transport,2050,,,,,,,,,,,,
866,0,transport,2050,,,,,,,,,,,,
867,0.015267975,transport,2050,,,,,,,,,,,,
868,0.026274028,transport,2050,,,,,,,,,,,,
869,0.02205457,transport,2050,,,,,,,,,,,,
870,0.018612111,transport,2050,,,,,,,,,,,,
871,0.040872232,transport,2050,,,,,,,,,,,,
872,0.059802692,transport,2050,,,,,,,,,,,,
873,0.054164883,transport,2050,,,,,,,,,,,,
874,0.046973348,transport,2050,,,,,,,,,,,,
875,0.025990465,transport,2050,,,,,,,,,,,,
876,0.038028258,transport,2050,,,,,,,,,,,,
877,0.034443201,transport,2050,,,,,,,,,,,,
878,0.029870137,transport,2050,,,,,,,,,,,,
879,0,transport,2050,,,,,,,,,,,,
880,0,transport,2050,,,,,,,,,,,,
881,0,transport,2050,,,,,,,,,,,,
882,0,transport,2050,,,,,,,,,,,,
883,0.008612012,transport,2050,,,,,,,,,,,,
884,0.012600767,transport,2050,,,,,,,,,,,,
885,0.011412849,transport,2050,,,,,,,,,,,,
886,0.009897551,transport,2050,,,,,,,,,,,,
887,0.001318326,transport,2050,,,,,,,,,,,,
888,0.002111022,transport,2050,,,,,,,,,,,,
889,0.001746146,transport,2050,,,,,,,,,,,,
890,0.001503515,transport,2050,,,,,,,,,,,,
891,0.029934931,transport,2050,,,,,,,,,,,,
892,0.047934487,transport,2050,,,,,,,,,,,,
893,0.039649351,transport,2050,,,,,,,,,,,,
894,0.034139963,transport,2050,,,,,,,,,,,,
895,0,transport,2050,,,,,,,,,,,,
896,0,transport,2050,,,,,,,,,,,,
897,0,transport,2050,,,,,,,,,,,,
898,0,transport,2050,,,,,,,,,,,,
899,0.009263343,transport,2050,,,,,,,,,,,,
900,0.014833292,transport,2050,,,,,,,,,,,,
901,0.012269463,transport,2050,,,,,,,,,,,,
902,0.010564586,transport,2050,,,,,,,,,,,,
903,0.061642996,transport,2050,,,,,,,,,,,,
904,0.099441777,transport,2050,,,,,,,,,,,,
905,0.082517907,transport,2050,,,,,,,,,,,,
906,0.071567025,transport,2050,,,,,,,,,,,,
907,0.040187094,transport,2050,,,,,,,,,,,,
908,0.064829361,transport,2050,,,,,,,,,,,,
909,0.053796134,transport,2050,,,,,,,,,,,,
910,0.046656894,transport,2050,,,,,,,,,,,,
911,0,transport,2050,,,,,,,,,,,,
912,0,transport,2050,,,,,,,,,,,,
913,0,transport,2050,,,,,,,,,,,,
914,0,transport,2050,,,,,,,,,,,,
915,0.023171149,transport,2050,,,,,,,,,,,,
916,0.037379434,transport,2050,,,,,,,,,,,,
917,0.031017875,transport,2050,,,,,,,,,,,,
918,0.026901519,transport,2050,,,,,,,,,,,,
919,0.064697347,transport,2050,,,,,,,,,,,,
920,0.105540183,transport,2050,,,,,,,,,,,,
921,0.088694295,transport,2050,,,,,,,,,,,,
922,0.073703903,transport,2050,,,,,,,,,,,,
923,0.032924899,transport,2050,,,,,,,,,,,,
924,0.053710083,transport,2050,,,,,,,,,,,,
925,0.045137101,transport,2050,,,,,,,,,,,,
926,0.037508393,transport,2050,,,,,,,,,,,,
927,0.000229479,transport,2050,,,,,,,,,,,,
928,0.000374347,transport,2050,,,,,,,,,,,,
929,0.000314595,transport,2050,,,,,,,,,,,,
930,0.000261425,transport,2050,,,,,,,,,,,,
931,0.038540199,transport,2050,,,,,,,,,,,,
932,0.062870271,transport,2050,,,,,,,,,,,,
933,0.052835177,transport,2050,,,,,,,,,,,,
934,0.043905403,transport,2050,,,,,,,,,,,,
935,0.051765201,transport,2050,,,,,,,,,,,,
936,0.08327318,transport,2050,,,,,,,,,,,,
937,0.075499841,transport,2050,,,,,,,,,,,,
938,0.064477747,transport,2050,,,,,,,,,,,,
939,0.04093567,transport,2050,,,,,,,,,,,,
940,0.065852028,transport,2050,,,,,,,,,,,,
941,0.059704909,transport,2050,,,,,,,,,,,,
942,0.05098869,transport,2050,,,,,,,,,,,,
943,8.57E-05,transport,2050,,,,,,,,,,,,
944,0.000137881,transport,2050,,,,,,,,,,,,
945,0.00012501,transport,2050,,,,,,,,,,,,
946,0.00010676,transport,2050,,,,,,,,,,,,
947,0.035569183,transport,2050,,,,,,,,,,,,
948,0.057219115,transport,2050,,,,,,,,,,,,
949,0.051877857,transport,2050,,,,,,,,,,,,
950,0.044304296,transport,2050,,,,,,,,,,,,
951,0.001223307,transport,2050,,,,,,,,,,,,
952,0.001914906,transport,2050,,,,,,,,,,,,
953,0.001716966,transport,2050,,,,,,,,,,,,
954,0.001482211,transport,2050,,,,,,,,,,,,
955,0.026925806,transport,2050,,,,,,,,,,,,
956,0.042148345,transport,2050,,,,,,,,,,,,
957,0.037791562,transport,2050,,,,,,,,,,,,
958,0.032624447,transport,2050,,,,,,,,,,,,
959,0,transport,2050,,,,,,,,,,,,
960,0,transport,2050,,,,,,,,,,,,
961,0,transport,2050,,,,,,,,,,,,
962,0,transport,2050,,,,,,,,,,,,
963,0.008754366,transport,2050,,,,,,,,,,,,
964,0.013703658,transport,2050,,,,,,,,,,,,
965,0.012287141,transport,2050,,,,,,,,,,,,
966,0.01060716,transport,2050,,,,,,,,,,,,
967,0.043034916,transport,2050,,,,,,,,,,,,
968,0.066434693,transport,2050,,,,,,,,,,,,
969,0.060878638,transport,2050,,,,,,,,,,,,
970,0.05265309,transport,2050,,,,,,,,,,,,
971,0.037127399,transport,2050,,,,,,,,,,,,
972,0.057315026,transport,2050,,,,,,,,,,,,
973,0.052521666,transport,2050,,,,,,,,,,,,
974,0.04542526,transport,2050,,,,,,,,,,,,
975,0,transport,2050,,,,,,,,,,,,
976,0,transport,2050,,,,,,,,,,,,
977,0,transport,2050,,,,,,,,,,,,
978,0,transport,2050,,,,,,,,,,,,
979,0.011543705,transport,2050,,,,,,,,,,,,
980,0.017820472,transport,2050,,,,,,,,,,,,
981,0.016330113,transport,2050,,,,,,,,,,,,
982,0.014123688,transport,2050,,,,,,,,,,,,
983,0.001156958,transport,2050,,,,,,,,,,,,
984,0.001707574,transport,2050,,,,,,,,,,,,
985,0.001570423,transport,2050,,,,,,,,,,,,
986,0.001350407,transport,2050,,,,,,,,,,,,
987,0.02418314,transport,2050,,,,,,,,,,,,
988,0.035692301,transport,2050,,,,,,,,,,,,
989,0.032825515,transport,2050,,,,,,,,,,,,
990,0.028226683,transport,2050,,,,,,,,,,,,
991,0,transport,2050,,,,,,,,,,,,
992,0,transport,2050,,,,,,,,,,,,
993,0,transport,2050,,,,,,,,,,,,
994,0,transport,2050,,,,,,,,,,,,
995,0.007858075,transport,2050,,,,,,,,,,,,
996,0.011597864,transport,2050,,,,,,,,,,,,
997,0.01066633,transport,2050,,,,,,,,,,,,
998,0.009171985,transport,2050,,,,,,,,,,,,
999,0.037225405,transport,2050,,,,,,,,,,,,
1000,0.049429972,transport,2050,,,,,,,,,,,,
1001,0.019222131,transport,2050,,,,,,,,,,,,
1002,0.035840717,transport,2050,,,,,,,,,,,,
1003,0.009109806,transport,2050,,,,,,,,,,,,
1004,0.020535303,transport,2050,,,,,,,,,,,,
1005,0.040675326,transport,2050,,,,,,,,,,,,
1006,0.045935281,transport,2050,,,,,,,,,,,,
1007,0.035953788,transport,2050,,,,,,,,,,,,
1008,0.025702592,transport,2050,,,,,,,,,,,,
1009,0.032084764,transport,2050,,,,,,,,,,,,
1010,0.032406772,transport,2050,,,,,,,,,,,,
1011,0.039829261,transport,2050,,,,,,,,,,,,
1012,0.035670746,transport,2050,,,,,,,,,,,,
1013,0.005765961,transport,2050,,,,,,,,,,,,
1014,0.002360753,transport,2050,,,,,,,,,,,,
1015,0.039919736,transport,2050,,,,,,,,,,,,
1016,0.046148646,transport,2050,,,,,,,,,,,,
1017,0.037723004,transport,2050,,,,,,,,,,,,
1018,0.000578051,transport,2050,,,,,,,,,,,,
1019,0.000668248,transport,2050,,,,,,,,,,,,
1020,0.000546242,transport,2050,,,,,,,,,,,,
1021,0.014738797,transport,2050,,,,,,,,,,,,
1022,0.011856094,transport,2050,,,,,,,,,,,,
1023,0.010426349,transport,2050,,,,,,,,,,,,
1024,0,transport,2050,,,,,,,,,,,,
1025,0,transport,2050,,,,,,,,,,,,
1026,0,transport,2050,,,,,,,,,,,,
1027,0.024218736,transport,2050,,,,,,,,,,,,
1028,0.019481889,transport,2050,,,,,,,,,,,,
1029,0.017132538,transport,2050,,,,,,,,,,,,
1030,0.015798128,transport,2050,,,,,,,,,,,,
1031,0.012024815,transport,2050,,,,,,,,,,,,
1032,0.010505759,transport,2050,,,,,,,,,,,,
1033,0,transport,2050,,,,,,,,,,,,
1034,0,transport,2050,,,,,,,,,,,,
1035,0,transport,2050,,,,,,,,,,,,
1036,0.033194013,transport,2050,,,,,,,,,,,,
1037,0.02526577,transport,2050,,,,,,,,,,,,
1038,0.022074028,transport,2050,,,,,,,,,,,,
